heart_rate,accel_mag,accel_x,accel_y,accel_z,hrv,mov_trend,fatigue
180,0.31,-0.222,-0.175,-0.203,34.368,1.122,1
175,0.287,-0.107,0.212,0.038,34.053,0.829,1
139,1.332,-0.489,-1.907,0.489,34.053,0.711,0
134,1.268,1.439,-1.191,0.514,33.421,0.858,0
91,1.779,-0.55,-1.925,-0.429,32.474,0.945,0
147,1.044,-1.521,-0.143,0.203,35.105,0.864,0
82,2.103,0.619,2.799,-0.241,38.053,0.943,0
157,0.809,0.453,0.193,-0.436,37.579,0.988,0
161,0.565,-0.191,-0.24,0.135,36.842,0.986,1
140,0.536,-0.086,-0.386,0.135,36.158,0.83,1
102,2.104,2.416,0.262,0.474,37.053,1.027,0
173,0.191,0.088,-0.043,0.075,39.421,0.986,1
147,1.236,0.348,-0.444,0.386,40.211,1.078,0
177,0.485,-0.178,-0.244,0.041,39.105,0.987,1
124,0.853,-0.478,-0.435,-0.323,39.842,0.92,0
116,1.448,-0.484,-0.356,0.255,38.211,1.061,0
93,1.858,0.626,-1.073,0.966,38.263,1.355,0
96,1.466,1.034,-0.626,-0.33,34.684,1.456,0
163,0.992,-0.422,-0.948,0.056,36.0,1.322,0
157,0.86,-1.003,0.557,-0.066,33.421,1.145,0
156,1.084,0.127,-0.826,0.217,33.211,1.187,1
91,1.978,-0.202,0.726,-0.328,34.737,1.057,0
86,1.871,-1.085,-0.345,0.009,34.737,1.095,0
116,1.155,-0.907,-0.474,0.125,34.053,1.126,0
125,0.868,0.349,-0.69,0.236,31.579,1.249,0
180,0.286,-0.004,0.001,0.042,31.053,0.996,1
121,1.747,0.195,2.213,-0.265,30.211,1.137,0
170,1.304,-0.0,0.344,0.331,32.579,1.11,1
132,1.083,0.25,0.387,0.109,33.474,1.238,0
180,0.192,0.014,-0.27,0.057,34.0,1.221,1
142,1.752,0.801,-1.67,0.758,32.263,1.153,0
174,0.358,0.031,0.037,0.079,32.579,0.965,1
76,1.744,-1.221,0.506,-0.759,36.158,0.973,0
89,1.505,0.994,0.919,0.593,34.053,1.018,0
96,1.258,-0.135,0.571,0.628,34.0,1.099,0
178,0.249,0.122,0.09,-0.052,37.105,1.046,1
108,1.448,0.953,0.785,0.284,40.632,1.022,0
162,0.888,1.242,-0.578,0.37,39.947,0.904,0
174,0.157,-0.324,0.069,-0.077,40.263,0.819,1
81,1.738,1.352,1.486,1.164,45.105,0.852,0
167,0.988,-0.935,0.197,-0.441,46.211,0.987,0
109,1.527,0.867,-0.196,0.187,49.0,0.89,0
175,0.246,-0.108,-0.049,-0.148,50.895,0.829,1
152,1.167,0.212,-1.424,0.319,51.632,0.807,0
179,0.334,0.134,0.249,0.054,50.158,0.844,1
80,1.853,-2.179,1.38,-0.593,52.263,0.836,0
133,1.412,0.659,0.435,0.358,52.474,0.972,0
125,1.073,0.379,-0.003,-0.212,50.895,0.917,0
127,1.397,-0.222,-0.851,0.549,48.474,0.885,0
160,0.67,0.085,0.514,0.177,48.211,0.833,1
164,0.196,-0.034,0.037,-0.004,46.737,0.87,1
84,1.846,-0.036,1.459,-0.532,45.789,0.921,0
122,1.059,-0.927,0.244,0.305,47.105,0.989,0
148,1.67,0.119,-1.313,1.009,48.105,1.157,0
174,0.135,-0.14,0.044,-0.0,45.158,0.991,1
90,1.839,-1.439,0.36,0.019,45.895,1.001,0
151,0.829,0.505,0.141,-0.341,46.263,0.971,0
176,0.471,-0.028,-0.669,0.11,46.947,1.054,1
156,0.396,0.175,-0.193,0.135,43.105,0.997,1
178,0.109,-0.002,-0.035,0.052,39.737,0.974,1
162,0.535,0.59,-0.224,-0.131,37.526,0.882,0
162,0.908,-0.335,-0.589,-0.375,34.053,0.795,1
175,0.817,-0.325,0.519,-0.217,33.526,0.813,0
138,0.907,0.47,0.186,0.219,34.053,0.787,0
175,0.241,-0.265,0.126,0.137,30.789,0.789,1
155,1.285,-0.258,1.291,-0.243,29.053,0.864,0
172,0.517,0.116,0.352,-0.02,29.526,0.756,0
105,1.216,-0.848,-0.804,-0.234,32.947,0.758,0
159,0.718,0.143,-0.539,0.016,34.053,0.636,1
186,0.342,-0.077,0.054,0.01,35.263,0.715,1
179,0.335,0.102,0.132,0.044,31.421,0.586,1
79,1.791,0.161,-0.043,-0.327,34.684,0.673,0
162,0.307,0.006,-0.226,-0.162,37.684,0.653,1
115,1.598,0.151,-0.43,-0.256,38.789,0.766,0
161,0.618,-0.426,-0.641,0.184,36.789,0.811,0
175,0.472,0.37,0.052,-0.052,34.316,0.885,1
155,0.607,-0.904,-0.213,0.265,34.053,0.896,1
115,1.454,-1.196,-0.107,-0.012,35.105,0.964,0
90,1.266,-0.097,-0.03,-0.092,35.263,1.031,0
177,0.132,0.056,-0.091,0.009,39.0,1.059,1
178,0.268,-0.098,0.274,-0.007,39.053,0.892,1
95,1.732,-0.31,-1.594,0.226,42.737,1.097,0
167,0.646,0.372,0.806,0.035,44.579,1.035,1
156,0.313,-0.163,0.044,-0.014,43.211,1.088,0
149,1.482,1.103,-0.939,-0.224,42.526,1.17,0
87,1.553,-0.345,-0.952,0.402,44.895,1.479,0
166,0.743,0.193,-0.151,-0.105,45.526,1.246,0
94,1.719,0.308,0.569,-0.233,46.474,1.401,0
129,1.704,0.186,-0.376,-0.401,46.895,1.265,0
88,1.678,0.832,-0.245,0.133,48.684,1.3,0
141,1.22,1.156,0.516,0.031,46.211,1.368,0
185,0.39,0.246,-0.153,0.092,44.158,1.385,1
172,0.468,-0.02,-0.218,-0.245,42.368,1.234,1
158,0.597,0.3,0.476,0.125,40.684,1.147,0
168,0.239,0.123,0.101,0.128,40.474,1.165,1
154,0.82,-0.349,0.104,-0.001,40.158,1.314,1
159,1.229,0.237,0.192,0.337,38.316,1.151,0
162,0.853,0.01,-0.659,0.001,37.158,1.221,1
174,0.189,-0.012,-0.105,0.053,33.211,1.252,1
124,1.04,0.392,0.422,-0.186,35.789,1.109,0
131,1.21,-0.538,-0.189,0.079,31.789,0.99,0
87,1.443,-0.169,-0.455,0.04,30.316,1.122,0
141,1.331,0.903,-0.591,-0.077,32.579,0.987,0
79,1.0,-0.146,-0.739,0.094,35.474,0.932,0
155,0.684,-0.115,-0.109,0.003,36.211,0.806,0
163,0.776,-0.936,0.599,-0.496,32.474,0.743,0
151,1.168,1.598,0.019,0.107,29.316,0.8,0
131,0.644,-0.102,0.282,-0.154,28.526,0.863,0
102,1.921,-0.177,-0.142,0.116,27.895,0.993,0
173,0.216,0.012,0.109,0.013,28.842,0.985,1
121,1.055,-1.017,0.022,0.273,29.263,0.964,0
150,1.147,0.195,0.412,0.499,30.105,0.992,0
161,0.576,-0.699,-0.055,-0.003,29.947,0.96,1
133,1.864,-1.448,-1.186,-0.515,30.895,1.08,0
152,1.889,0.341,0.484,0.05,31.158,1.172,0
127,1.42,-0.104,1.5,-0.148,32.211,1.215,0
176,0.241,0.006,0.015,-0.042,34.632,1.077,1
163,0.626,-0.395,-0.269,0.037,34.684,1.057,0
105,2.186,-1.205,-0.546,-0.467,35.105,1.198,0
163,0.914,0.316,0.643,-0.052,37.789,1.309,0
160,0.7,0.444,0.514,0.543,35.632,1.35,1
164,0.398,0.518,-0.048,-0.122,33.0,1.211,1
179,0.256,-0.056,0.054,-0.049,30.526,1.165,1
150,0.419,0.187,0.001,0.001,28.053,0.956,0
177,0.37,0.185,-0.388,0.146,29.053,0.968,1
175,0.594,0.091,0.076,0.164,28.526,0.921,0
129,1.488,-1.412,-0.573,0.173,29.895,0.95,0
142,1.48,0.287,0.737,0.631,29.053,1.031,0
132,1.272,-0.222,0.177,-0.55,25.842,0.887,0
129,1.577,-0.49,0.19,0.024,23.263,0.824,0
114,1.347,1.016,0.375,-0.302,22.526,0.809,0
161,0.565,0.195,-0.123,-0.012,24.421,0.891,1
144,1.393,1.079,0.933,0.116,23.842,0.982,0
142,1.22,-0.306,0.68,0.047,22.947,0.852,0
94,1.512,-0.771,-0.48,-0.014,24.158,0.877,0
149,0.713,0.391,0.244,-0.183,24.474,0.881,1
165,0.479,0.49,0.272,0.082,24.632,0.93,0
179,0.272,0.03,-0.001,-0.002,22.316,0.954,1
84,1.405,0.03,0.934,-0.543,24.263,1.128,0
171,0.585,0.321,0.015,-0.081,28.684,1.131,1
184,0.462,-0.32,0.277,-0.061,29.158,1.16,1
183,0.188,-0.067,-0.082,0.064,28.421,1.038,1
73,1.936,1.711,-1.463,0.382,32.684,1.006,0
180,0.288,0.159,0.331,-0.046,36.895,0.978,1
160,0.398,-0.071,0.161,-0.058,37.842,0.916,0
169,0.841,-0.377,-0.512,-0.006,35.895,0.884,0
141,1.509,-0.01,-0.592,0.183,36.684,0.93,0
99,1.986,-2.27,0.622,-0.56,38.368,0.922,0
161,0.42,-0.341,-0.169,-0.053,41.474,0.929,1
179,0.448,-0.291,-0.105,0.068,41.632,0.818,1
98,1.719,3.4,0.571,0.353,43.421,0.886,0
107,2.392,1.166,1.923,0.596,43.0,1.011,0
134,1.58,1.436,0.093,0.216,44.316,1.099,0
100,1.978,-2.056,0.433,0.771,43.579,1.066,0
95,1.329,0.571,0.326,0.66,40.947,1.099,0
87,1.79,1.28,-0.498,0.929,40.526,1.192,0
163,0.708,0.921,-0.139,-0.061,43.789,1.335,1
185,0.245,-0.147,0.292,-0.014,39.947,1.181,1
79,1.438,-0.375,1.219,-0.148,40.947,1.347,0
169,0.847,0.022,0.141,-0.021,45.0,1.507,0
154,0.899,-0.601,-0.466,0.08,45.737,1.573,1
90,1.561,-0.748,0.049,0.687,43.316,1.465,0
129,1.546,-0.644,-0.163,0.156,39.737,1.37,0
68,1.657,-0.452,-0.69,-0.255,41.895,1.55,0
90,1.87,0.755,0.621,0.692,42.579,1.807,0
168,0.818,0.101,-0.231,-0.064,45.211,1.597,0
183,0.239,-0.195,-0.3,0.154,43.789,1.246,1
152,0.954,-0.83,1.043,0.605,42.158,1.107,0
177,0.347,-0.0,-0.007,-0.141,42.526,0.971,1
186,0.387,0.305,-0.094,-0.013,38.737,0.876,1
162,1.061,1.048,0.163,0.302,39.526,0.775,1
185,0.237,0.004,0.208,0.109,39.316,0.73,1
108,1.529,0.566,0.294,0.677,41.579,0.873,0
154,1.147,-0.369,0.324,-0.171,43.737,0.804,0
81,1.587,-0.753,0.469,-0.03,47.158,0.824,0
132,1.732,-0.603,0.511,-0.16,45.842,0.864,0
106,1.713,2.786,0.794,0.94,46.053,0.87,0
99,2.245,1.073,1.568,0.842,40.842,0.927,0
175,0.351,-0.042,0.019,0.076,40.105,0.805,1
134,1.332,-0.468,-1.009,-0.608,41.474,0.727,0
151,1.105,-0.543,0.333,0.281,39.0,0.773,1
131,1.295,0.474,1.372,-0.226,38.0,0.92,0
171,0.289,0.032,0.167,-0.008,36.895,0.915,1
152,0.914,-0.077,-0.751,0.109,36.737,1.042,1
126,1.088,-0.174,-0.776,-0.023,34.0,1.152,0
140,1.328,-1.392,-1.213,0.712,33.947,1.228,0
137,1.33,-0.469,1.751,1.045,32.474,1.346,0
157,0.848,0.271,0.538,-0.163,32.211,1.19,0
135,1.882,-0.877,-1.683,-0.521,32.895,1.261,0
133,1.464,0.381,0.012,0.651,31.737,1.195,0
102,1.799,0.218,-0.029,-0.114,32.158,1.139,0
163,1.473,2.343,1.068,0.059,31.316,1.114,0
157,1.46,-0.302,1.203,-0.558,29.211,1.025,0
136,1.114,0.799,-0.121,0.199,26.474,1.155,0
76,2.213,0.718,0.224,-0.45,26.947,1.25,0
91,1.344,0.699,-0.91,0.397,26.368,1.243,0
80,2.133,1.925,0.357,-0.632,26.579,1.215,0
170,0.736,0.307,-0.163,-0.347,27.316,1.292,1
173,0.177,0.145,0.101,-0.001,25.316,1.205,1
132,1.404,-1.444,-0.386,-0.378,26.579,1.175,0
161,0.9,0.365,0.164,-0.911,27.053,1.133,0
191,0.366,0.113,-0.264,0.069,26.526,1.017,1
128,1.9,-0.362,-0.073,1.058,28.842,1.113,0
86,0.932,0.101,-0.228,0.587,29.684,1.02,0
132,1.277,-0.319,-1.332,0.209,31.368,1.016,0
112,1.193,-0.151,-0.031,-0.405,32.263,0.981,0
179,0.183,-0.074,0.097,0.068,34.737,0.925,1
168,0.654,0.351,-0.28,0.014,34.158,0.92,0
136,1.606,-1.582,-0.428,-0.396,35.737,0.909,0
173,0.252,0.05,0.023,-0.019,36.053,0.768,1
179,0.312,0.446,0.025,0.096,33.158,0.707,1
167,0.893,0.747,0.135,0.218,33.474,0.618,0
164,0.653,0.121,0.048,0.046,32.526,0.601,1
96,1.765,-0.994,-0.932,0.055,32.947,0.701,0
95,1.813,-0.193,-2.571,0.316,32.211,0.71,0
133,1.237,-0.288,0.454,-0.019,33.632,0.742,0
155,0.752,0.368,0.034,0.424,30.053,0.799,1
128,1.169,-0.48,-0.07,-0.255,31.316,0.722,0
159,0.373,-0.301,0.032,-0.245,30.789,0.728,1
141,0.969,0.157,-0.741,0.303,30.211,0.719,0
147,1.001,-0.289,-0.339,0.241,28.947,0.732,0
138,0.874,-0.262,-0.591,-0.203,26.105,0.826,0
165,0.748,0.226,-0.302,0.053,25.316,0.873,1
77,1.785,-0.663,-0.337,-0.345,27.526,0.858,0
126,1.644,1.536,-0.032,0.287,29.053,1.062,0
174,0.247,0.037,0.214,-0.069,28.053,1.135,1
88,1.716,-0.591,0.354,-0.702,32.0,1.31,0
166,0.499,-0.034,-0.168,-0.07,34.421,1.306,0
136,1.41,-1.332,0.207,0.086,34.053,1.136,0
180,0.37,0.146,0.062,0.047,36.053,1.006,1
170,0.677,-0.012,-0.934,-0.054,35.947,0.947,1
90,1.95,-0.381,0.621,-1.16,40.0,1.0,0
174,0.214,0.013,0.028,0.028,40.842,0.985,1
156,0.599,0.275,-0.318,0.281,41.737,1.04,1
92,1.491,-0.406,1.302,0.508,43.105,1.101,0
123,1.308,-0.168,-0.734,0.205,43.579,1.139,0
122,1.077,-0.54,0.414,-0.125,42.211,1.098,0
176,0.268,0.146,0.032,-0.176,43.421,1.058,1
150,1.761,-1.462,-0.189,0.407,43.842,1.043,0
130,1.489,0.078,1.185,0.511,44.579,0.943,0
79,2.287,-0.443,-0.219,-0.709,46.789,1.075,0
175,0.272,0.09,-0.048,-0.06,50.421,0.936,1
179,0.141,-0.087,0.102,-0.031,46.0,0.923,1
138,1.497,-1.999,0.722,0.342,45.579,0.948,0
138,1.095,-0.288,-0.399,0.32,43.053,1.09,0
150,1.882,0.558,0.642,-0.188,39.158,1.218,0
183,0.31,0.153,-0.015,-0.078,36.789,1.017,1
101,2.166,0.19,0.22,0.118,39.526,1.219,0
109,1.427,-1.044,1.058,0.338,37.632,1.256,0
173,0.909,0.899,-0.19,0.137,40.474,1.175,0
164,0.496,0.13,0.223,-0.11,36.737,1.1,1
179,0.071,-0.007,0.023,0.016,33.105,1.021,1
163,0.639,0.164,-0.024,-0.147,33.0,1.078,0
168,0.497,0.031,0.157,0.091,29.895,0.996,1
162,0.646,0.13,0.382,0.414,28.579,0.951,0
153,0.755,0.649,0.273,0.193,29.0,0.748,1
177,0.254,-0.225,0.163,-0.015,27.421,0.816,1
168,0.683,0.061,-0.604,-0.031,26.526,0.87,1
174,0.278,0.195,0.023,-0.011,25.789,0.786,1
173,0.289,0.087,0.012,-0.168,23.158,0.701,1
162,0.479,0.14,-0.572,0.152,18.684,0.571,1
146,1.369,0.048,0.804,-1.073,19.316,0.698,0
91,1.984,-0.592,-0.142,0.197,20.053,0.611,0
88,1.399,0.163,0.266,0.605,20.211,0.582,0
93,1.931,0.521,0.49,0.85,19.842,0.658,0
183,0.277,-0.097,-0.172,-0.099,22.842,0.676,1
181,0.366,-0.046,0.302,-0.037,18.632,0.737,1
163,0.688,-0.756,-0.549,0.008,19.158,0.724,1
178,0.322,0.053,-0.11,-0.018,16.579,0.772,1
101,1.862,1.548,-0.165,0.278,20.158,0.902,0
75,2.112,-0.123,0.069,-0.528,20.737,1.116,0
87,2.192,0.505,1.802,-1.753,20.526,1.27,0
125,1.701,-0.184,-1.069,-0.11,22.263,1.294,0
139,1.403,0.011,0.162,-0.209,22.684,1.517,0
116,1.303,-0.378,-0.501,-0.067,23.421,1.715,0
157,0.844,1.015,0.216,-0.06,24.316,1.996,0
186,0.391,-0.068,0.254,0.101,25.368,1.713,1
169,0.578,0.081,-0.756,-0.073,25.947,1.612,0
84,1.543,0.983,-0.096,1.003,30.368,1.63,0
137,1.411,0.715,-0.041,-0.377,32.579,1.444,0
180,0.276,-0.016,-0.008,-0.083,34.0,1.471,1
159,0.853,1.186,0.376,0.035,32.211,1.475,1
184,0.231,0.049,0.157,-0.007,33.368,1.431,1
164,0.599,1.0,0.446,-0.267,34.158,1.476,1
88,1.928,-1.827,0.215,-0.233,33.421,1.342,0
145,0.69,-0.091,0.89,0.128,36.316,1.115,1
149,0.563,-0.608,-0.292,-0.126,35.579,0.882,0
144,0.927,0.55,1.183,0.12,35.053,0.785,0
113,0.996,0.434,0.505,-0.281,32.632,0.715,0
171,0.715,0.078,0.201,0.273,34.316,0.647,1
183,0.326,-0.128,0.053,-0.067,34.316,0.609,1
134,1.119,1.111,0.418,0.194,34.895,0.679,0
93,1.561,-0.233,1.318,-0.71,36.316,0.791,0
179,0.15,-0.063,-0.124,0.005,39.632,0.705,1
150,0.71,0.385,-0.216,0.105,39.0,0.685,0
145,0.668,0.304,-0.278,-0.187,37.737,0.708,0
151,0.831,-0.33,-0.203,-0.055,37.158,0.687,1
124,1.181,0.446,0.882,0.194,34.105,0.762,0
145,0.939,0.171,0.186,-0.2,32.421,0.769,0
180,0.234,0.089,0.033,-0.138,32.0,0.669,1
178,0.232,0.075,0.082,0.055,31.0,0.7,1
91,1.558,-0.996,0.468,-0.354,34.263,0.849,0
122,1.611,-0.259,-0.2,0.194,34.842,0.948,0
117,1.169,-0.107,-0.852,-0.535,31.105,0.99,0
140,0.633,-0.281,0.065,-0.506,29.316,1.03,1
84,1.785,0.049,-0.155,-0.501,32.053,1.196,0
117,1.277,-0.64,1.193,-0.512,33.526,1.14,0
169,0.248,-0.083,0.181,-0.034,34.632,0.963,1
132,1.373,-0.221,-0.72,-0.168,33.526,1.17,0
77,1.859,1.179,1.658,-0.007,35.789,1.34,0
89,2.147,0.307,-0.35,1.477,33.842,1.419,0
172,0.402,-0.122,0.151,-0.061,36.053,1.386,1
146,1.273,-0.764,-0.299,-0.006,32.895,1.291,0
183,0.31,0.07,0.2,0.05,33.316,1.211,1
90,1.669,1.013,0.992,0.604,37.947,1.511,0
173,0.096,0.085,0.058,0.009,42.0,1.561,1
177,0.231,0.221,-0.306,-0.073,40.789,1.324,1
104,1.68,1.139,-1.521,0.533,43.526,1.259,0
148,0.74,-0.021,-0.44,0.086,44.0,1.209,1
173,0.891,-1.258,0.263,0.23,45.211,1.237,1
129,0.817,0.383,-0.698,0.019,42.947,1.044,0
103,1.756,0.328,-0.659,-0.065,42.684,1.066,0
170,0.328,0.431,0.107,-0.023,45.947,1.177,1
133,1.225,-0.186,-1.299,0.635,46.684,1.067,0
140,1.026,-0.537,0.761,0.017,44.105,0.935,1
164,0.61,-0.131,-0.522,-0.073,43.632,0.764,0
106,1.837,-1.29,0.447,0.793,43.947,0.87,0
100,1.499,-1.389,-0.878,0.121,42.316,0.879,0
170,0.489,0.114,0.177,0.091,43.105,0.924,1
153,0.795,0.167,-0.635,0.204,43.368,0.799,0
102,1.553,1.332,0.518,0.177,41.684,0.889,0
160,0.177,0.025,0.118,0.065,43.368,0.959,1
157,0.792,-0.746,0.372,-0.261,41.579,0.9,1
148,0.696,-0.119,0.156,0.095,37.158,0.922,0
120,1.356,-0.593,0.887,-0.249,34.263,0.936,0
135,1.756,-1.029,0.123,-0.226,34.842,1.059,0
163,0.552,-0.654,0.209,-0.014,32.474,0.948,1
177,0.269,0.007,-0.122,0.014,30.895,0.94,1
178,0.147,-0.008,0.101,-0.018,29.632,0.879,1
171,0.168,-0.141,0.004,-0.046,27.684,0.87,1
96,1.678,0.703,-0.537,0.839,30.263,1.054,0
106,1.284,-0.157,0.779,-0.647,27.263,0.912,0
181,0.185,-0.015,-0.038,0.017,29.263,0.808,1
77,1.05,-0.482,-0.454,0.286,34.368,0.836,0
170,0.571,-0.146,-0.144,-0.135,38.0,0.872,1
95,2.087,-0.583,-0.637,-0.64,38.895,0.825,0
151,1.028,0.893,-0.325,-0.418,41.526,0.883,0
151,1.395,1.551,-0.406,0.043,37.842,0.978,0
126,0.955,-1.081,-0.052,-0.242,38.263,0.999,0
115,1.453,-0.552,1.001,-0.158,36.158,0.975,0
174,0.395,-0.178,0.114,-0.118,36.211,0.832,1
173,0.777,0.727,0.204,-0.316,36.105,0.915,1
112,0.845,-0.568,-0.552,0.132,38.842,0.958,0
107,1.828,-0.651,1.303,0.013,37.632,1.158,0
93,1.737,0.197,-0.772,-0.626,37.579,1.36,0
90,2.321,0.027,0.761,-0.642,36.263,1.301,0
151,0.942,-0.108,-0.771,-0.52,38.737,1.33,0
161,1.543,1.158,0.749,0.133,39.211,1.591,0
166,0.335,-0.099,0.077,0.303,39.105,1.462,1
187,0.509,-0.451,0.286,-0.078,36.263,1.484,1
155,0.776,-0.492,0.049,-0.168,37.421,1.319,0
176,0.316,0.261,-0.116,-0.103,34.579,1.184,1
103,1.844,0.836,-1.057,0.153,32.947,1.166,0
140,1.381,-0.346,-0.245,-0.317,30.0,1.174,0
118,0.955,-0.358,0.294,0.026,27.211,1.132,0
136,1.353,-0.749,-0.458,0.349,25.211,1.321,0
175,0.302,-0.17,-0.022,0.017,27.263,1.264,1
175,0.278,-0.23,-0.107,-0.078,25.947,1.171,1
194,0.174,-0.077,0.08,0.032,26.368,0.941,1
143,1.038,0.434,1.07,0.203,25.947,0.815,0
168,0.689,-0.074,0.423,0.076,27.211,0.694,1
179,0.218,0.056,-0.165,-0.015,24.579,0.667,1
95,1.795,1.167,0.303,-0.272,28.737,0.632,0
153,0.903,-1.125,0.149,-0.223,31.053,0.688,1
136,0.986,-0.806,-0.749,-0.28,31.789,0.717,0
183,0.133,0.12,-0.122,-0.089,31.053,0.734,1
173,0.35,0.272,0.362,-0.108,31.053,0.769,1
102,1.537,1.114,-0.685,0.233,34.526,0.729,0
174,0.34,-0.126,0.083,-0.051,37.211,0.65,1
137,1.091,0.103,-0.795,0.304,37.474,0.678,0
121,1.118,0.385,-0.915,0.028,37.211,0.627,0
139,1.217,0.176,1.608,0.47,34.316,0.699,0
110,1.998,-1.457,-1.352,0.369,33.895,0.827,0
97,1.456,0.39,0.997,0.666,33.421,1.007,0
173,0.242,0.503,-0.043,0.041,36.474,1.0,1
98,1.579,0.393,-0.186,-0.376,38.368,1.203,0
88,2.183,2.095,2.372,-0.23,38.895,1.445,0
100,1.397,1.732,-0.225,-0.077,38.526,1.382,0
149,1.746,-0.196,1.604,0.223,38.421,1.386,0
166,0.254,-0.092,-0.109,-0.023,38.0,1.279,1
140,1.957,0.084,-0.498,-0.411,38.789,1.493,0
120,0.959,-0.944,0.73,0.15,35.421,1.538,0
154,0.821,-0.083,-0.015,0.25,34.158,1.518,1
106,1.822,0.593,-2.603,-0.393,35.789,1.795,0
90,1.85,2.18,1.123,0.229,34.158,1.841,0
100,1.976,2.111,-1.049,-0.224,34.158,1.959,0
123,1.46,0.92,0.422,0.213,31.632,1.829,0
81,1.877,0.08,-0.844,0.466,30.053,1.588,0
83,2.025,-1.226,-1.578,-0.477,28.211,1.489,0
145,0.703,0.93,0.038,-0.187,30.632,1.606,0
77,1.695,-0.355,0.783,0.02,33.263,1.519,0
182,0.164,0.035,-0.008,0.049,37.263,1.223,1
95,2.173,-1.485,-1.096,0.329,41.158,1.3,0
106,1.694,-0.328,-0.807,0.088,37.737,1.233,0
79,1.84,0.395,-0.244,-0.596,35.211,1.383,0
184,0.304,-0.273,0.243,-0.063,40.211,1.157,1
142,0.871,0.128,0.866,-0.156,41.789,1.115,0
173,0.439,0.096,0.483,0.095,40.842,1.138,1
177,0.245,0.071,-0.215,-0.052,40.158,0.974,1
190,0.163,-0.094,0.007,-0.039,39.474,0.856,1
128,0.691,-0.582,0.045,-0.142,41.684,0.762,0
125,1.627,-0.016,0.197,0.446,40.053,0.761,0
141,1.468,0.535,0.385,0.633,38.368,0.746,0
164,0.973,0.017,-0.293,0.009,38.737,0.679,1
88,1.944,-0.653,-2.659,0.349,42.211,0.721,0
147,0.873,-0.454,-1.059,0.078,44.105,0.681,1
167,0.119,0.047,0.016,0.064,42.947,0.745,1
135,1.18,-0.212,-0.76,0.054,44.526,0.672,0
177,0.287,-0.349,-0.116,0.109,43.474,0.608,1
154,1.676,-1.363,1.742,0.217,41.105,0.559,0
173,0.351,-0.064,0.331,0.038,36.579,0.604,1
92,1.682,-1.535,0.133,-0.161,36.263,0.645,0
156,0.282,0.033,-0.067,0.193,39.053,0.649,1
163,0.57,0.096,0.52,0.133,38.0,0.719,1
142,1.147,0.897,-1.306,0.748,33.579,0.844,0
103,1.68,-0.184,0.937,-0.023,33.421,0.97,0
126,1.582,-0.234,1.038,0.647,33.0,0.958,0
123,1.162,-0.118,0.341,-0.209,32.947,0.963,0
179,0.128,0.128,-0.028,0.024,35.211,0.974,1
154,0.951,-0.514,-0.472,-0.063,33.263,0.839,0
144,1.016,-0.608,0.317,0.22,33.632,0.893,0
158,0.775,0.713,0.794,0.014,33.526,0.938,1
160,0.638,-0.055,-0.263,-0.098,32.421,0.965,1
139,1.454,-0.932,0.347,0.124,29.526,1.159,0
163,0.117,0.151,0.083,-0.02,27.684,1.053,1
148,0.784,-0.821,-0.741,-0.07,27.421,1.082,1
158,0.544,-0.283,0.171,-0.084,26.263,0.935,0
157,0.568,0.036,0.721,0.078,24.105,0.967,0
190,0.225,0.095,0.197,-0.06,24.632,0.92,1
157,0.566,0.198,-0.44,-0.077,25.368,0.82,1
85,1.356,0.856,-1.731,0.069,24.895,0.748,0
81,1.804,-1.841,1.152,0.397,21.737,0.764,0
68,1.964,-1.288,1.161,0.364,22.053,0.831,0
171,0.879,0.112,0.023,-0.155,26.368,0.93,0
171,0.359,-0.057,0.021,-0.171,24.316,0.955,1
88,2.053,-1.166,-0.504,0.027,27.474,1.02,0
127,1.11,1.189,-0.709,-0.138,29.368,0.997,0
171,1.164,0.823,0.433,-0.353,28.737,1.073,1
111,1.606,-0.224,-0.729,-0.287,30.579,1.0,0
130,1.603,0.163,-0.029,-0.568,31.053,1.225,0
134,1.869,0.03,1.049,-0.239,30.526,1.265,0
170,0.806,-0.357,1.046,-0.141,32.316,1.398,1
169,0.892,-0.078,0.012,-0.001,31.263,1.392,1
149,0.822,0.406,-0.216,-0.427,31.053,1.476,1
82,1.85,0.396,-1.115,0.021,33.789,1.652,0
158,0.825,-0.168,-0.457,0.05,37.263,1.652,0
138,1.577,-0.991,0.686,0.095,38.263,1.603,0
96,1.387,-0.804,-1.448,-0.668,38.737,1.459,0
73,2.265,-0.113,1.249,0.535,38.211,1.48,0
135,0.617,0.012,-0.292,0.285,37.684,1.567,0
171,0.189,-0.163,-0.052,0.039,39.368,1.319,1
160,0.741,-0.181,0.48,0.155,39.263,1.263,1
133,1.153,0.939,0.914,-0.215,35.263,1.218,0
125,1.51,0.41,2.386,0.088,35.684,1.199,0
160,1.184,-0.046,-0.063,-0.307,33.158,1.066,0
182,0.096,-0.1,-0.019,0.012,32.263,0.901,1
90,1.897,-0.51,-0.472,0.162,34.789,0.948,0
100,1.757,1.035,-1.363,0.06,32.158,0.979,0
128,1.026,-0.571,-0.606,0.715,32.632,0.959,0
159,0.861,0.405,0.356,0.14,34.053,0.848,1
131,1.936,-1.094,-1.311,-0.81,33.632,0.928,0
120,1.333,-1.317,-0.14,0.31,34.158,0.926,0
98,1.697,-0.813,-1.542,-0.215,34.263,0.971,0
